DC,KID,LPH,Mass,Prot,Prot_err,Teff,logg,w
0,11974942,0.22,1.1147,5.191,0.037000000000000005,6025,4.08,0.1284
0,11975230,0.47600000000000003,0.9332,65.648,0.62,5381,4.54,0.1851
0,12003654,0.257,0.9416,31.846,6.857,5413,4.49,0.1432
0,12003756,0.141,0.9596,43.575,7.962999999999999,5481,4.31,0.025
0,12003810,0.106,1.1234,14.640999999999998,1.147,6053,4.48,0.1048
0,12003812,0.177,0.9736,22.195,1.003,5533,4.71,0.109
0,12003876,0.051,1.1344,18.768,1.415,6088,4.47,0.0598
0,12003977,0.331,1.1709,11.350999999999999,0.158,6201,4.32,0.2401
0,12004060,0.201,1.0503,41.141999999999996,0.879,5809,4.46,0.0179
0,12004127,0.307,1.0451,22.451999999999998,1.7280000000000002,5791,4.35,0.2021
0,12004361,0.14,0.9868,38.344,4.082,5582,4.55,0.035
0,12004789,0.052000000000000005,0.9661,16.679000000000002,0.505,5505,4.59,0.0464
0,12004856,0.033,0.9926,14.968,1.391,5603,4.52,0.0477
0,12004984,0.198,1.1312,15.519,1.774,6078,4.4,0.1232
0,12005182,0.076,1.0227,23.918000000000003,2.502,5712,4.46,0.1106
0,12006336,0.278,0.9801,29.046,5.415,5557,4.63,0.1623
0,12006548,0.193,0.9739,58.126999999999995,0.361,5534,4.36,0.0052
0,12006667,0.301,1.0555,51.299,6.095,5827,4.29,0.0764
0,12006731,0.298,1.0657,16.392,0.153,5862,4.28,0.2434
0,12006763,0.276,1.2431,62.239,6.881,6410,4.34,0.0357
0,12006859,0.257,1.0233,29.503,0.6759999999999999,5714,4.46,0.1213
0,12006969,0.312,0.9701,60.146,4.167,5520,4.43,0.0721
0,12006989,0.22699999999999998,0.9776,28.781,6.915,5548,4.58,0.13
0,12007016,0.081,0.8687,21.752,2.6639999999999997,5133,3.87,0.0308
0,12007213,0.066,0.976,28.63,0.48200000000000004,5542,4.66,0.1044
0,12007270,0.381,0.9779,39.12,9.516,5549,4.63,0.1751
0,12007287,0.26,0.9879,37.894,5.505,5586,4.58,0.0898
0,12007329,0.127,0.9519,0.317,0.065,5452,4.0,0.0108
0,12007697,0.29100000000000004,0.9757,46.103,0.8059999999999999,5541,4.73,0.0865
