,KID,Teff,logg,Mass,Prot,Prot_err,Rper,LPH,w,DC,Flag
11013,5175788,5840,4.91,1.0593,15.855,0.44299999999999995,3663.06,0.5770000000000001,0.4214,0,---
11014,5175929,5923,4.36,1.0837,11.958,0.066,2559.54,0.914,0.5815,0,---
11015,5176067,4782,4.34,0.7772,23.125,0.1,4819.81,1.162,0.6272,0,---
11016,5176547,4943,4.16,0.8195,5.03,0.035,8968.53,0.9159999999999999,0.4913,0,---
11017,5177000,5427,4.89,0.9453,11.439,0.012,20358.26,1.296,0.7155,0,---
11018,5177065,6265,4.28,1.1924,6.265,0.008,1118.84,1.273,0.6812,0,---
11019,5177213,5042,4.77,0.8451,36.389,0.575,5455.85,0.5660000000000001,0.3217,0,---
11020,5177314,6093,4.31,1.136,10.599,0.049,694.96,0.37200000000000005,0.3056,0,---
11021,5177340,5914,4.63,1.081,6.827000000000001,0.02,17560.18,1.2670000000000001,0.7113,0,---
11022,5177475,5141,4.53,0.8707,25.287,3.679,3865.33,0.594,0.4174,0,---
11023,5177573,6176,4.22,1.1627,5.25,0.18100000000000002,1335.11,0.35,0.2546,0,---
11024,5177593,5520,4.46,0.9701,13.22,0.036000000000000004,10812.4,1.054,0.6402,0,---
11025,5178042,4802,4.24,0.7825,16.475,0.03,2911.36,0.9790000000000001,0.5597,0,---
11026,5178403,5129,4.76,0.8676,32.506,1.358,2719.46,0.474,0.2988,0,---
11027,5178501,5591,4.52,0.9893,10.115,0.92,4470.59,0.695,0.4312,0,---
11028,5179059,5314,4.76,0.9156,11.7,0.012,10716.38,1.3940000000000001,0.7211,0,---
11029,5179087,5185,4.54,0.8821,20.926,0.11199999999999999,6339.67,0.9520000000000001,0.5881,0,---
11030,5179392,5448,4.32,0.9509,22.303,0.207,1104.65,0.428,0.3136,0,---
11031,5179517,5675,4.38,1.0124,12.867,0.355,933.47,0.466,0.3083,0,---
11032,5179584,5201,4.34,0.8863,17.982,0.24600000000000002,690.22,0.6,0.3681,0,---
11033,5179724,4935,4.46,0.8174,10.524000000000001,0.012,14865.28,1.09,0.5836,0,---
11034,5179841,5252,4.2,0.8995,5.132999999999999,0.021,6786.05,1.239,0.6355,0,---
11035,5179847,5372,4.71,0.9308,13.321,0.033,28315.9,1.272,0.6976,0,---
11036,5180156,4911,4.47,0.8111,22.820999999999998,0.8420000000000001,4116.62,0.7609999999999999,0.4859,0,---
11037,5180305,4478,4.48,0.6942,12.443,0.025,8895.01,1.3530000000000002,0.7261,0,---
11038,5180524,5331,4.74,0.9201,12.655999999999999,0.035,20378.83,1.089,0.6267,0,---
11039,5180727,5519,4.39,0.9698,14.642000000000001,0.045,7567.17,1.052,0.6391,0,---
11040,5181111,5165,4.48,0.8769,24.649,0.629,8774.64,0.919,0.5394,0,---
11041,5181545,5034,4.69,0.8431,24.749000000000002,0.27399999999999997,4542.11,0.5529999999999999,0.3667,0,---
11042,5181547,6028,4.27,1.1156,8.24,0.02,6762.5,1.21,0.6799,0,---
11043,5181576,4856,4.68,0.7967,27.226999999999997,0.66,5414.78,0.621,0.4263,0,---
11044,5181889,5406,4.57,0.9398,13.878,0.07,9275.56,1.239,0.6857,0,---
11045,5181930,4897,4.68,0.8075,22.901999999999997,0.099,11620.85,1.097,0.6146,0,---
11046,5181964,5198,4.75,0.8855,14.679,0.099,16738.41,1.284,0.6935,0,---
11047,5182126,5210,4.33,0.8886,26.11,0.5529999999999999,3131.0,0.601,0.4223,0,---
11048,5182135,5418,4.51,0.9429,36.297,0.321,2669.69,0.675,0.3645,0,---
11049,5182286,5404,4.49,0.9392,15.418,0.052000000000000005,11891.78,1.371,0.6833,0,---
11050,5182328,5664,4.44,1.0093,17.109,0.324,2708.26,0.563,0.4079,0,---
11051,5182476,6159,4.29,1.1572,25.537,0.066,765.62,0.884,0.4584,0,---
11052,5182718,6021,4.61,1.1134,10.296,0.027000000000000003,6815.49,1.0270000000000001,0.6134,0,---
11053,5182799,4669,4.25,0.747,21.68,0.06,23611.84,1.21,0.6503,0,---
11054,5182832,5029,4.29,0.8418,7.252999999999999,0.063,22555.95,1.556,0.7714,0,---
11055,5183039,5556,4.91,0.9798,11.427,0.025,23899.85,1.261,0.6998,0,---
11056,5183169,6176,4.29,1.1627,2.83,0.812,1001.66,0.444,0.3021,0,---
11057,5183190,4620,4.61,0.7336,37.542,2.8310000000000004,2431.09,0.43200000000000005,0.2747,0,---
11058,5183315,6303,4.44,1.2054,1.123,0.019,1065.85,0.534,0.3611,0,---
11059,5183364,5798,4.49,1.0471,13.727,0.147,4718.24,0.995,0.6026,0,---
11060,5183524,4947,4.52,0.8205,29.478,0.569,6496.37,0.8220000000000001,0.4871,0,---
11061,5183536,4660,4.6,0.7445,28.378,0.19899999999999998,3797.29,0.846,0.5251,0,---
11062,5183729,5122,4.57,0.8658,11.707,0.037000000000000005,9293.2,1.227,0.6674,0,---
11063,5184256,5832,4.48,1.0569,7.933,0.675,3698.65,0.8859999999999999,0.5406,0,---
11064,5184292,4463,4.48,0.6899,40.787,2.7689999999999997,2424.06,0.441,0.2623,0,---
11065,5184384,5929,4.31,1.0855,12.225999999999999,0.223,503.81,0.36200000000000004,0.2704,0,---
11066,5184498,5827,4.43,1.0555,10.757,0.114,12054.38,1.171,0.6723,0,---
11067,5184526,5344,4.6,0.9235,25.144000000000002,0.9790000000000001,5033.43,0.649,0.4334,0,---
11068,5184832,5743,4.78,1.0315,14.155999999999999,0.043,6452.14,0.993,0.6034,0,---
11069,5185067,5861,4.39,1.0654,7.211,0.013999999999999999,9214.58,1.219,0.6883,0,---
11070,5185153,5392,4.55,0.9361,22.531999999999996,0.375,4149.32,0.573,0.4158,0,---
11071,5185228,5661,4.36,1.0085,14.171,0.298,1701.71,0.628,0.4244,0,---
11072,5185561,5593,4.62,0.9898,19.205,0.105,9772.66,0.856,0.5307,0,---
11073,5185609,5308,4.91,0.9141,26.112,1.367,5391.84,0.64,0.4232,0,---
11074,5185642,6237,4.32,1.1829,17.824,0.19399999999999998,1237.69,0.47200000000000003,0.2716,0,---
11075,5185653,6040,4.31,1.1193,9.88,2.064,788.87,0.35600000000000004,0.2728,0,---
11076,5185743,5353,4.83,0.9258,20.102,0.6559999999999999,3179.97,0.621,0.4187,0,---
11077,5185901,5308,4.92,0.9141,23.621,0.09,8958.28,0.8190000000000001,0.5119,0,---
11078,5186075,5251,4.87,0.8992,16.365,0.011000000000000001,17546.3,1.072,0.6479,0,---
11079,5186098,6024,4.04,1.1144,6.162999999999999,0.09,3229.71,0.8340000000000001,0.5285,0,---
11080,5186104,5212,4.74,0.8891,30.06,1.248,4691.0,0.703,0.4185,0,---
11081,5186152,5311,4.4,0.9148,28.649,1.8330000000000002,2380.61,0.382,0.2712,0,SM1
11082,5186378,5084,4.74,0.856,8.94,0.095,3427.62,1.07,0.5697,0,---
11083,5192095,6077,4.66,1.1309,11.661,0.255,2146.84,0.624,0.434,0,---
11084,5192454,5822,4.71,1.054,8.885,0.021,7770.78,1.235,0.7061,0,---
11085,5192476,6003,4.74,1.1079,3.78,0.6709999999999999,4099.91,0.909,0.5416,0,---
11086,5192516,5217,3.92,0.8904,49.303999999999995,0.721,2628.74,0.856,0.4188,0,---
11087,5192567,4787,4.5,0.7785,27.691999999999997,0.857,2970.7,0.5720000000000001,0.3878,0,---
11088,5192595,6169,4.55,1.1604,2.7030000000000003,0.006999999999999999,6376.89,1.186,0.6681,0,---
11089,5192614,5595,5.07,0.9904,16.748,0.42100000000000004,3325.22,0.391,0.2658,0,---
11090,5192642,5129,4.5,0.8676,27.254,0.523,2519.37,0.39399999999999996,0.2731,0,---
11091,5193053,6141,4.49,1.1513,19.759,0.261,2517.22,0.8690000000000001,0.4718,0,---
11092,5193446,5089,4.6,0.8573,30.897,1.045,4343.9,0.562,0.3625,0,---
11093,5193491,5646,4.81,1.0044,16.587,0.225,5414.25,0.997,0.5893,0,---
11094,5193550,5111,4.63,0.863,4.285,0.004,13213.57,1.5219999999999998,0.7532,0,---
11095,5193690,5994,5.0,1.1052,7.0089999999999995,0.011000000000000001,7194.25,1.11,0.6595,0,---
11096,5193735,5372,4.8,0.9308,7.047999999999999,0.011000000000000001,16666.98,1.249,0.6622,0,---
11097,5193770,5221,4.81,0.8914,5.689,0.01,18186.87,1.454,0.7368,0,---
11098,5193887,5743,4.61,1.0315,18.797,0.645,3910.3,0.596,0.4136,0,---
11099,5194090,5756,4.63,1.0351,19.197,2.032,6058.93,0.986,0.5546,0,---
11100,5194220,5045,4.47,0.8459,40.663000000000004,8.439,2641.32,0.509,0.266,0,---
11101,5194246,5944,4.57,1.09,3.9589999999999996,0.027000000000000003,15230.0,1.419,0.7437,0,---
11102,5194270,5951,4.31,1.0921,15.765,0.34,605.37,0.36200000000000004,0.27399999999999997,0,---
11103,5194444,5668,4.48,1.0105,2.58,0.004,44890.76,1.619,0.7989,0,---
11104,5194631,5064,4.5,0.8508,17.975,0.243,12423.99,1.0859999999999999,0.6552,0,---
11105,5194710,5138,4.12,0.87,15.597999999999999,0.17300000000000001,15730.98,1.2,0.6873,0,---
11106,5194762,4998,4.55,0.8337,32.804,0.532,6384.58,0.5870000000000001,0.3644,0,---
11107,5194925,5153,4.65,0.8738,29.293000000000003,0.637,8470.95,0.9309999999999999,0.5067,0,---
11108,5195194,6177,4.7,1.163,9.61,0.08199999999999999,1545.31,0.402,0.3154,0,---
11109,5195410,6168,4.58,1.1601,4.045,0.011000000000000001,7423.88,1.226,0.7,0,---
11110,5195478,5524,4.46,0.9712,9.433,0.03,6417.42,1.348,0.7325,0,---
11111,5195758,5865,4.59,1.0666,7.622999999999999,0.01,17867.83,1.359,0.7331,0,---
11112,5195885,4820,4.48,0.7872,30.718000000000004,0.38799999999999996,4557.49,0.40399999999999997,0.2828,0,---
11113,5195941,5802,4.32,1.0483,15.307,0.14400000000000002,1466.99,0.5529999999999999,0.4106,0,---
11114,5196150,6311,4.66,1.2081,1.308,0.04,1803.9,0.42200000000000004,0.2916,0,---
11115,5196288,5973,4.17,1.0988,7.442,0.015,3772.85,0.9079999999999999,0.5678,0,---
11116,5196442,5499,4.65,0.9645,20.515,0.226,3636.93,0.489,0.3544,0,---
11117,5196646,6300,4.3,1.2043,1.044,0.021,503.93,0.7490000000000001,0.4796,0,---
11118,5196745,4934,4.43,0.8171,13.847999999999999,0.040999999999999995,8956.34,1.042,0.5797,0,---
11119,5196838,5556,4.52,0.9798,20.855999999999998,1.168,5842.6,0.917,0.5389,0,---
11120,5196929,5164,4.72,0.8767,11.145,0.034,10317.5,1.156,0.6289,0,---
11121,5196991,5576,4.5,0.9852,19.46,0.716,1813.41,0.395,0.2863,0,SM1
11122,5197187,5950,4.41,1.0918,17.371,0.057999999999999996,3021.57,1.3359999999999999,0.6427,0,---
11123,5197342,5627,4.83,0.9991,19.862000000000002,2.99,821.44,0.40399999999999997,0.308,0,---
11124,5197637,5067,4.52,0.8516,8.247,0.013000000000000001,26338.82,1.599,0.747,0,---
11125,5197666,5120,4.59,0.8653,22.051,0.9420000000000001,6268.35,0.9490000000000001,0.5803,0,---
11126,5197672,5258,4.9,0.9009999999999999,27.941999999999997,1.099,3648.34,0.474,0.3361,0,---
11127,5197844,5562,4.43,0.9814,8.722999999999999,0.042,17324.03,1.422,0.7406,0,---
11128,5197876,4794,4.33,0.7804,9.463,0.006,19017.88,1.286,0.6639,0,---
11129,5197884,5933,4.7,1.0867,9.376,0.01,7912.16,1.0170000000000001,0.6342,0,---
11130,5197917,5509,4.53,0.9671,5.638999999999999,0.035,9956.18,1.273,0.6736,0,---
11131,5197925,4747,3.95,0.7679,14.196,0.192,3104.63,0.93,0.5202,0,---
11132,5198027,5857,4.49,1.0642,8.334,0.035,2040.39,0.39399999999999996,0.2543,0,---
11133,5198141,5513,4.44,0.9682,29.24,0.168,692.07,0.747,0.4245,0,---
11134,5198168,5289,4.7,0.9091,15.38,0.42100000000000004,7470.07,0.802,0.4875,0,---
11135,5198231,5239,4.45,0.8961,6.204,0.024,19284.61,1.425,0.7281,0,---
11136,5198246,6131,4.54,1.1481,3.572,0.009000000000000001,1805.25,0.479,0.3257,0,---
11137,5198377,5438,4.84,0.9482,20.55,0.08199999999999999,4863.32,0.731,0.5022,0,---
11138,5198546,5802,4.46,1.0483,32.449,4.473,1025.83,0.544,0.2893,0,---
11139,5198592,6103,4.63,1.1391,11.91,0.083,1494.71,0.6970000000000001,0.4585,0,---
11140,5198609,5015,4.59,0.8381,23.22,0.391,12296.86,1.022,0.589,0,---
11141,5198654,6313,4.19,1.2088,3.49,0.033,1755.65,0.614,0.4337,0,---
11142,5198662,5247,4.61,0.8982,18.972,0.08,5455.85,0.691,0.4404,0,---
11143,5198683,5867,4.53,1.0671,18.215999999999998,0.779,2458.3,0.5920000000000001,0.3962,0,---
11144,5199174,5579,4.72,0.986,7.996,0.012,14959.72,1.3119999999999998,0.7189,0,---
11145,5199217,4908,4.23,0.8103,32.018,1.406,4671.81,0.579,0.3794,0,---
11146,5199265,5434,4.47,0.9472,8.86,0.034,15326.68,1.318,0.7167,0,---
11147,5199273,5944,4.43,1.09,8.855,0.073,6250.74,1.23,0.6899,0,---
11148,5199359,5282,4.52,0.9073,27.789,0.503,8196.95,0.772,0.4592,0,---
11149,5199571,5480,4.43,0.9594,7.401,0.018000000000000002,14091.31,1.52,0.758,0,---
11150,5199960,5818,4.08,1.0529,2.077,0.005,2970.22,1.5430000000000001,0.7661,0,---
11151,5200038,6284,4.66,1.1988,4.986000000000001,0.396,2401.41,0.39399999999999996,0.3034,0,---
11152,5200154,5996,4.57,1.1058,2.227,0.5489999999999999,1557.65,0.439,0.2754,0,---
11153,5200160,4928,4.37,0.8155,30.781,5.895,1961.35,0.41100000000000003,0.3013,0,---
11154,5200184,6099,4.6,1.1379,7.444,0.084,4060.86,0.6990000000000001,0.48700000000000004,0,---
11155,5200207,5365,4.55,0.929,22.288,0.302,3948.39,0.9109999999999999,0.5462,0,---
11156,5200237,4424,4.67,0.6788,38.15,5.7010000000000005,4412.41,0.465,0.3031,0,---
11157,5200296,4924,4.48,0.8145,21.555999999999997,0.13,18225.46,1.172,0.6346,0,---
11158,5200508,5713,4.67,1.023,18.257,0.43,4276.57,0.675,0.4589,0,---
11159,5200554,5475,4.54,0.958,21.35,0.74,3198.8,0.57,0.4189,0,---
11160,5201047,5598,4.8,0.9912,12.890999999999998,0.03,11497.44,0.894,0.5627,0,---
11161,5201089,5439,4.39,0.9485,28.156999999999996,4.402,2931.12,0.5429999999999999,0.344,0,---
11162,5201163,4939,4.4,0.8184,10.799000000000001,0.24,4810.45,1.135,0.6062,0,---
11163,5201375,5641,4.53,1.003,4.762,0.14800000000000002,4181.39,1.268,0.6752,0,---
11164,5201496,4918,4.66,0.8129,16.820999999999998,0.13,16656.4,0.976,0.5652,0,---
11165,5201501,5355,4.71,0.9264,17.76,0.087,8803.96,1.047,0.6242,0,---
11166,5201593,5464,4.53,0.9551,10.645,0.006,12104.3,1.0490000000000002,0.6055,0,---
11167,5201596,5279,4.67,0.9065,30.163,1.02,3590.61,0.664,0.39799999999999996,0,---
11168,5201676,5122,4.51,0.8658,30.201,4.55,2409.61,0.43799999999999994,0.3113,0,---
11169,5201677,5212,4.36,0.8891,9.404,0.009000000000000001,22551.83,1.382,0.7382,0,---
11170,5201695,5088,4.72,0.857,29.424,3.68,2983.09,0.34700000000000003,0.2503,0,---
11171,5201897,5149,4.31,0.8728,10.870999999999999,0.011000000000000001,13677.84,1.355,0.7354,0,---
11172,5201952,5658,4.43,1.0077,6.765,0.011000000000000001,9102.64,1.2790000000000001,0.6975,0,---
11173,5202754,5629,4.94,0.9997,18.271,0.607,2652.23,0.6659999999999999,0.4705,0,---
11174,5202826,5658,4.35,1.0077,3.87,0.01,20543.49,1.36,0.7051,0,---
11175,5202885,5262,4.6,0.9021,10.494000000000002,0.121,5724.97,1.093,0.6038,0,---
11176,5202930,5258,4.63,0.9009999999999999,24.9,1.227,3930.24,0.705,0.4672,0,---
11177,5206257,6017,4.43,1.1122,14.515,0.147,1331.63,0.9890000000000001,0.5613,0,---
11178,5207114,4764,4.49,0.7724,40.211,0.479,3517.99,0.507,0.2845,0,---
11179,5207255,5693,4.56,1.0174,18.736,0.311,3126.74,0.523,0.3906,0,---
11180,5207271,5696,4.51,1.0182,17.71,0.39899999999999997,1956.16,0.34700000000000003,0.2562,0,---
11181,5207287,5468,4.59,0.9562,12.433,0.012,19271.25,1.215,0.6940000000000001,0,---
11182,5207294,4947,4.68,0.8205,27.840999999999998,5.433,3488.69,0.628,0.4468,0,---
11183,5207655,6154,4.54,1.1555,2.546,0.005,2241.22,0.6679999999999999,0.4327,0,---
11184,5207828,5001,4.55,0.8345,25.281999999999996,0.3,8176.18,0.9440000000000001,0.5539999999999999,0,---
11185,5207889,4676,4.37,0.7488,28.676,0.11900000000000001,5927.44,0.937,0.5425,0,---
11186,5208115,5344,4.57,0.9235,10.440999999999999,0.025,8594.75,1.06,0.5958,0,---
11187,5208171,5944,4.61,1.09,4.449,0.027999999999999997,11719.7,1.528,0.7734,0,---
11188,5208177,4952,4.35,0.8218,20.680999999999997,0.095,8042.01,0.938,0.5825,0,---
11189,5208456,5153,4.47,0.8738,24.275,0.579,5283.59,0.745,0.503,0,---
11190,5208749,5393,4.93,0.9363,12.547,0.025,18356.56,1.103,0.6405,0,---
11191,5208819,5187,4.68,0.8826,28.070999999999998,1.993,5779.53,0.531,0.3716,0,---
11192,5209115,5587,4.75,0.9882,4.544,0.01,6846.79,1.547,0.7878,0,---
11193,5209208,5376,4.72,0.9319,21.496,0.298,4590.45,0.62,0.4354,0,---
11194,5209214,5576,4.66,0.9852,5.135,0.05,1665.95,0.7559999999999999,0.4433,0,---
11195,5209218,5500,4.49,0.9647,5.155,0.031,13660.31,1.4780000000000002,0.7602,0,---
11196,5209632,6152,4.4,1.1549,4.707,0.138,2534.99,0.72,0.4791,0,---
11197,5209916,5480,4.61,0.9594,4.957,0.022000000000000002,17154.28,1.5619999999999998,0.7833,0,---
11198,5209980,6296,4.53,1.203,1.048,0.006,1430.06,0.7,0.4538,0,---
11199,5210045,5405,3.87,0.9395,33.941,0.779,2789.74,0.7240000000000001,0.3977,0,---
11200,5210066,5961,4.49,1.0951,2.09,0.005,8002.52,1.13,0.6181,0,---
11201,5210109,4826,4.36,0.7888,22.546,0.094,11236.13,0.9690000000000001,0.6082,0,---
11202,5210152,5953,4.31,1.0927,4.584,0.33799999999999997,1807.72,0.574,0.3657,0,---
11203,5211460,6093,4.64,1.136,4.166,0.013999999999999999,3849.39,0.88,0.5442,0,---
11204,5212336,6230,4.38,1.1806,1.847,0.008,2081.25,0.799,0.5027,0,---
11205,5212670,5402,4.42,0.9387,14.36,0.09300000000000001,6035.63,1.1440000000000001,0.6724,0,---
11206,5212725,5626,4.92,0.9989,21.154,0.067,1853.29,0.5670000000000001,0.3957,0,---
11207,5212828,5687,4.65,1.0157,11.859000000000002,0.096,3110.65,1.026,0.6337,0,---
11208,5212948,5145,4.69,0.8718,19.734,0.013999999999999999,10007.62,1.3119999999999998,0.6493,0,---
11209,5213142,5399,4.49,0.9379,2.511,0.016,36314.22,1.521,0.7508,0,---
11210,5213320,5718,4.63,1.0244,1.838,0.01,10172.55,1.453,0.7258,0,---
11211,5213362,4987,4.73,0.8309,27.055999999999997,0.825,6291.15,0.674,0.4665,0,---
11212,5213532,5448,4.61,0.9509,15.372,0.03,9924.23,1.135,0.6529,0,---
11213,5213946,6018,4.55,1.1125,1.493,0.024,2045.21,0.506,0.3178,0,---
11214,5214262,5640,4.81,1.0027,5.63,0.005,17313.3,1.454,0.7606,0,---
11215,5214604,5329,4.56,0.9195,23.002,1.08,4728.94,0.401,0.2755,0,---
11216,5214951,5165,4.5,0.8769,15.809000000000001,0.062,23978.71,1.204,0.6813,0,---
11217,5215024,5836,4.74,1.0581,5.837000000000001,0.311,7672.28,0.785,0.4769,0,---
11218,5215209,5229,4.45,0.8935,16.156,0.045,17194.57,1.224,0.6721,0,---
11219,5215283,5751,4.63,1.0337,15.502,0.13699999999999998,2474.31,0.669,0.4793,0,---
11220,5215367,4978,4.67,0.8286,28.616999999999997,4.697,6188.81,0.45899999999999996,0.3248,0,---
11221,5215565,5259,4.72,0.9013,13.550999999999998,0.026000000000000002,19502.55,0.998,0.5783,0,---
11222,5215632,5731,4.4,1.0281,4.615,0.027999999999999997,9777.19,1.229,0.6616,0,---
11223,5215669,5329,4.86,0.9195,4.196000000000001,0.006999999999999999,23768.99,1.5319999999999998,0.7713,0,---
11224,5215699,4553,4.52,0.7152,15.449000000000002,0.188,8133.83,1.068,0.5948,0,---
11225,5215867,5980,4.72,1.1009,3.3369999999999997,0.024,3561.08,0.815,0.4922,0,---
11226,5216008,5914,4.65,1.081,6.934,0.021,6835.64,1.021,0.6056,0,---
11227,5216146,5329,4.73,0.9195,14.007,2.548,6763.28,0.83,0.499,0,---
11228,5216662,4622,4.6,0.7342,28.494,0.903,7555.66,0.914,0.5418,0,---
11229,5216664,5502,4.61,0.9653,23.213,1.5330000000000001,1950.62,0.544,0.3844,0,---
11230,5216891,5793,4.49,1.0457,5.519,0.05,2432.53,0.698,0.4265,0,---
11231,5217106,4998,4.33,0.8337,15.238,0.027999999999999997,19835.2,1.4269999999999998,0.7011,0,---
11232,5217120,6151,4.28,1.1546,1.338,0.004,955.13,0.466,0.3052,0,---
11233,5217206,5424,4.48,0.9445,2.825,0.035,2448.8,0.642,0.3693,0,---
11234,5217286,5388,4.88,0.935,4.261,0.005,19937.4,1.5419999999999998,0.78,0,---
11235,5217512,5017,4.4,0.8387,10.533,0.06,9150.12,1.392,0.7424,0,---
11236,5217910,5634,4.37,1.0011,3.552,0.01,2132.48,0.758,0.4435,0,---
11237,5217960,4805,4.52,0.7833,18.908,0.057999999999999996,3145.46,0.6759999999999999,0.4017,0,---
11238,5218365,5401,4.6,0.9384,7.022,0.016,27364.13,1.4769999999999999,0.7677,0,---
11239,5218486,6429,4.6,1.25,1.8630000000000002,0.006999999999999999,3768.83,1.206,0.7045,0,---
11240,5218618,6383,4.54,1.2334,3.4410000000000003,0.003,1485.79,1.202,0.6851,0,---
11241,5218626,5338,4.64,0.9219,17.039,0.034,13777.2,1.296,0.6651,0,---
11242,5218871,5708,4.64,1.0216,3.935,0.003,13154.03,1.232,0.6571,0,---
11243,5219046,5290,4.47,0.9094,15.547,0.028999999999999998,21894.72,1.182,0.6722,0,---
11244,5219084,5577,4.48,0.9855,12.277000000000001,0.21600000000000003,2675.09,0.5820000000000001,0.3716,0,---
11245,5219484,5411,4.6,0.9411,8.231,0.038,10540.54,1.34,0.7189,0,---
11246,5219691,5050,4.55,0.8472,11.47,0.039,13552.28,0.998,0.5474,0,---
11247,5219825,5437,4.92,0.948,23.206999999999997,0.424,2436.28,0.59,0.4173,0,---
11248,5219874,5827,4.29,1.0555,1.227,0.013000000000000001,6358.98,0.879,0.5017,0,---
11249,5219921,6366,4.08,1.2274,1.186,0.013000000000000001,3412.9,1.251,0.6981,0,---
11250,5219979,5946,4.58,1.0906,7.419,0.33,4066.08,0.83,0.5241,0,---
11251,5220061,5643,4.5,1.0035,4.332,0.006999999999999999,60954.93,1.1079999999999999,0.6069,0,---
11252,5220311,5434,4.43,0.9472,10.04,0.18,6037.0,1.252,0.6966,0,---
11253,5220315,5822,4.45,1.054,20.226,0.7440000000000001,4053.24,0.501,0.3366,0,---
11254,5220528,4461,4.62,0.6893,4.223,0.004,54554.22,1.4669999999999999,0.7143,0,---
11255,5220531,5473,4.65,0.9575,17.947,0.723,5006.52,0.9229999999999999,0.5806,0,---
11256,5221138,5138,3.81,0.87,19.743,0.784,10985.26,1.295,0.6474,0,---
11257,5252332,5455,4.82,0.9527,40.533,0.5579999999999999,9741.78,0.7440000000000001,0.3838,0,---
11258,5252412,4633,4.6,0.7372,17.429000000000002,0.18899999999999997,9984.67,1.3659999999999999,0.6982,0,---
11259,5252732,4706,4.48,0.7569,20.333,0.054000000000000006,17000.56,1.008,0.6051,0,---
11260,5252803,6071,4.3,1.129,16.688,0.938,1026.12,0.424,0.2727,0,---
11261,5252845,4962,4.61,0.8244,9.726,0.08,22624.61,1.254,0.6558,0,---
11262,5253013,4465,4.82,0.6905,16.15,0.162,4481.67,0.722,0.4132,0,---
11263,5253082,5655,4.34,1.0069,15.542,0.059000000000000004,4541.99,0.884,0.5702,0,---
11264,5253360,4669,4.54,0.747,21.087,0.033,21186.95,1.148,0.652,0,---
11265,5253434,4854,4.57,0.7962,28.419,1.0659999999999998,9807.94,0.795,0.4987,0,---
11266,5253722,5313,4.36,0.9154,25.034000000000002,0.075,4256.43,0.565,0.4061,0,---
11267,5253839,4952,4.22,0.8218,16.276,0.053,10299.44,1.101,0.6329,0,---
11268,5254000,5003,4.64,0.835,21.641,0.826,5351.36,0.8390000000000001,0.5335,0,---
11269,5254089,5317,4.42,0.9164,22.357,1.314,1999.47,0.45,0.3072,0,---
11270,5254208,5293,4.51,0.9102,33.05,2.346,5954.92,0.6709999999999999,0.3812,0,---
11271,5254210,4517,4.65,0.7051,16.285999999999998,0.086,5399.47,0.835,0.4763,0,---
11272,5254375,6491,4.13,1.2729,4.69,0.76,1859.66,0.457,0.3454,0,---
11273,5254398,5886,4.1,1.0727,9.156,0.084,4083.34,0.941,0.5848,0,---
11274,5254668,5774,4.22,1.0403,17.488,0.441,2069.03,0.9129999999999999,0.544,0,---
11275,5254818,4733,4.48,0.7642,20.179000000000002,0.363,5940.38,0.64,0.3825,0,---
11276,5254896,5694,4.05,1.0177,1.189,0.003,55669.78,1.496,0.736,0,---
11277,5255259,5009,4.48,0.8366,11.177,0.031,14197.71,1.099,0.593,0,---
11278,5255363,5051,4.47,0.8475,25.451,0.129,4296.12,0.935,0.5453,0,---
11279,5255454,5189,4.62,0.8832,12.030999999999999,0.016,23335.4,1.212,0.6698,0,---
11280,5255469,5447,4.44,0.9506,11.952,0.02,9280.06,1.3430000000000002,0.7097,0,---
11281,5255876,4842,4.44,0.7929999999999999,20.535999999999998,0.562,9274.15,0.7,0.4255,0,---
11282,5255939,6417,4.29,1.2457,1.5219999999999998,0.005,807.23,0.537,0.3835,0,---
11283,5256478,5295,4.21,0.9107,25.303,0.557,3190.73,0.544,0.397,0,---
11284,5256565,5708,4.35,1.0216,9.658999999999999,0.011000000000000001,17027.62,1.2690000000000001,0.7087,0,---
11285,5256849,4725,4.67,0.762,38.746,1.642,5874.66,0.423,0.2508,0,---
11286,5257177,5565,4.55,0.9822,15.505,0.08900000000000001,3807.43,0.758,0.5028,0,---
11287,5257199,5959,4.33,1.0945,13.427999999999999,0.235,1671.67,0.444,0.3527,0,---
11288,5257265,5489,4.41,0.9618,24.199,0.39399999999999996,2360.76,0.375,0.2891,0,---
11289,5257373,5780,4.41,1.042,2.296,0.006999999999999999,8392.04,1.19,0.6323,0,---
11290,5260180,5144,4.59,0.8715,19.065,0.12,12916.68,1.021,0.6288,0,---
